,1,2,3,4,5,6,7,8,9,10
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.5174335736456162,-0.07604930758748205,-0.1266404217885163,0.5296790765130165,-0.28315165439536794,0.26567541189340327,0.17645281811386776,0.18707854373034674,0.3570851117231152,0.11013019033937027
HS852T_SKIN,-0.1646313164647568,0.058968886472199625,-0.0029763646275351822,0.008635272365393964,-0.03417139952533337,-0.09681144733273156,0.20513110331056406,0.018656071926973557,-0.039143528615861296,0.07684595774731688
CALU3_LUNG,-0.027460475842150292,-0.05443686839551851,0.014312818307472157,-0.17828401584945847,0.2462242562266821,-0.015761339200091026,-0.11276275025130436,-0.09826385292478522,0.06441972728974171,0.0809540309232261
HMCB_SKIN,0.004733291939336488,0.10240929589657913,-0.03703775580792024,0.12799998073219201,-0.22651008949301693,-0.0016745498578751201,0.09813408128999246,0.0268955131087262,-0.10109871498231095,-0.07813644255688622
HEC1A_ENDOMETRIUM,-0.11163094798447218,-0.012996680945599325,0.11366378036473485,-0.29697532732041876,0.26931512755389686,0.07502627887585156,-0.28290680490980025,-0.23446918995917226,-0.20387578588927507,-0.05513425996248287
HS294T_SKIN,-0.2952006167670291,0.08545577273970423,0.33435447791639583,-0.3853019183991066,0.12378921926401272,-0.17397065277639145,-0.1213947920927563,-0.33567031221239224,-0.4249239067452694,-0.060358750504561985
SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1976528527487248,-0.013147035136504243,-0.14112787346577874,0.31043805012387177,-0.1594816409768799,0.0022408337373629184,0.2158790394859887,0.17395849290177,0.21950362100402954,0.16737999492443723
SF126_CENTRAL_NERVOUS_SYSTEM,-0.4932387948196022,0.014883337761361857,0.07077378297453263,-0.3431821953037767,0.04709346076310314,-0.2164026437289603,-0.0463686086662263,-0.05224263317915878,-0.46674351787760493,-0.2657821689284735
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.44229240294689565,0.008146697732084832,-0.3267727587553647,0.5730365995032938,-0.27529942580388117,0.26148990621229806,0.2222944280592413,0.3678656455745166,0.31987201891796874,0.15168165889162755
GB1_CENTRAL_NERVOUS_SYSTEM,-0.10686586303292916,0.0947022227995004,-0.10360025548790858,0.026474223483420364,-0.03635187161419613,0.02982291438529152,0.026982348039899465,0.03694343555175259,-0.11312827291217975,0.0041217145513899375
A2058_SKIN,0.05791615357451505,0.013697375686297385,-0.022121804961347736,-0.03278515667477268,-0.1300287727957385,0.043078934505992206,0.018040645803667307,-0.007259634444932848,-0.1572028833024643,-0.016515208213747058
SNU182_LIVER,-0.27618719845306855,0.07210810760191942,0.15776161470321043,-0.3071334120152766,0.15531410300475634,-0.07700741014367848,-0.12876098927272617,-0.21445090053706448,-0.2924729783311695,-0.13277168606327713
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.5146878319724032,-0.12272234795829039,-0.2102676153009168,0.43485679325508775,-0.19564170947746146,0.3192385192770804,0.05547052720543861,0.1678478449939928,0.4183674549848554,0.16773929996524278
PANC0403_PANCREAS,-0.25763579808336956,-0.015345654517810881,0.147440624525992,-0.47636007790558105,0.4725015012386323,-0.10896177531970969,-0.28665252123321766,-0.2765670718191753,-0.2728515510487809,-0.034205976583876696
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.16319743615890453,0.012850583425997222,-0.09693172785408749,0.13933059060395347,-0.09225642908025097,0.15787216514988908,0.03455818044452108,0.11216413540492728,0.058498826912304416,0.10919661396267633
